"Column0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","CAS","smiles_new","InChI_new","SMILES"
"507-40-4","23.69486975","17.01252203","14.25809024","14.23901712","13.20287672","13.47225911","13.19890589","13.35147863","16.8085524","16.22852102","15.55508009","18.00942843","16.86746712","16.08914805","15.3483401","14.61558961","13.04922556","13.49251688","12.77806564","12.24128571","11.71102542","11.27682892","10.86520376","10.50174252","10.17860337","9.961222334","9.686850265","9.617075573","9.490039768","9.489398625","9.551233534","9.727830803","10.07254091","8.592690831","7.706980709","7.419878124","7.058454405","6.799499587","6.44434976","6.170300027","5.828301586","5.599625541","5.325140879","5.109145719","4.82526002","4.611251347","4.422758211","4.176248901","3.965369749","3.821596972","3.626481666","3.508472861","3.410420381","3.227981489","3.19256041","3.084146567","3.028519637","2.958772208","3.061069665","2.877070075","2.975993821","2.925109202","3.006699609","2.998022366","3.081153609","3.072411632","3.111794017","3.124468056","3.105614862","3.127756448","3.166640098","3.183099468","3.24419009","3.201057204","3.219840634","3.240478843","3.256801788","3.286742162","3.328159694","3.312845037","3.303498632","3.308859574","3.311811334","3.325663738","3.344829108","3.364069551","3.38986829","3.361468715","3.35511262","3.359774193","3.357270356","3.366772117","3.377576534","3.386752733","3.398455035","3.42471869","3.42153108","3.401248446","3.402815577","3.403103883","507-40-4","CC(C)(C)[Cl]=O","InChI=1S/C4H9ClO/c1-4(2,3)5-6/h1-3H3
","CC(C)(C)[Cl]=O"
"51-17-2","257.243217","231.6970785","211.7867477","189.5986828","181.5335281","176.0589621","171.551205","166.9352321","162.4729459","158.2264213","154.2073206","150.6123768","147.50774","144.8430429","142.5627318","140.6461503","139.0436086","137.8086669","136.9015088","136.2881195","136.0637029","136.1458398","135.5789739","135.2543955","135.1320229","135.2336233","135.5413391","136.0802799","136.8565525","137.9150954","139.2595206","140.7275919","142.3036017","144.394752","146.1489867","147.7173458","149.3716263","150.9330047","152.384888","153.716965","154.9156957","151.0373633","147.2750373","143.8023178","140.6230842","137.6983925","135.0403763","132.5989309","130.3738302","128.4093394","126.6029982","124.9766389","123.5261764","122.2493424","121.1111307","120.1049728","119.2173734","118.4394995","117.7688848","117.1690563","116.6505508","116.198231","115.8109489","115.463445","115.1426703","114.8836527","114.6569506","114.4599112","114.2883729","114.1179992","113.989447","113.8648154","113.7602562","113.6563774","113.5740591","113.4939879","113.4092489","113.3402737","113.2878066","113.2167272","113.1818851","113.1373309","112.9944863","112.956193","112.8692488","112.8330697","112.77501","112.7301599","112.6842165","112.6182528","112.567371","112.5177833","112.4563491","112.3773485","112.3234589","112.3180211","112.2405165","112.194976","112.123644","112.0581758","51-17-2","N1C=NC2=CC=CC=C12","InChI=1S/C7H6N2/c1-2-4-7-6(3-1)8-5-9-7/h1-5H,(H,8,9)
","c1ccc2c(c1)nc[nH]2"
"513-44-0","19.36616493","13.74897394","4.449352771","3.527469193","2.9224391","2.53876356","2.120811097","1.83231421","1.626794632","1.509073407","1.420885875","1.356665889","1.286404017","1.223992351","1.133082669","1.056722262","0.992859566","0.917656454","0.903180225","0.870978425","0.841213378","0.853270054","0.838145952","0.773392143","0.711383433","0.700037622","0.664126588","0.679742418","0.668630641","0.637157424","0.640315483","0.624233738","0.618597581","0.57946435","0.555813266","0.535839489","0.520167234","0.525832268","0.524183051","0.532082989","0.514517068","0.503312682","0.497508909","0.490816496","0.484840216","0.458497442","0.465434058","0.454603222","0.440866987","0.455653952","0.451731163","0.415473347","0.447794169","0.416822207","0.432124775","0.424292207","0.40698642","0.411658839","0.397813662","0.410168476","0.38935572","0.415973196","0.375221158","0.411215418","0.374521006","0.390861522","0.358908673","0.385380934","0.371708401","0.346021301","0.379585061","0.364404169","0.375671539","0.353992345","0.346689515","0.364682568","0.349260726","0.35705173","0.357310192","0.343986686","0.353501458","0.33843824","0.328742124","0.335700018","0.326632037","0.315511995","0.337467141","0.359521963","0.343973998","0.33117337","0.344605464","0.333302572","0.306391945","0.304181437","0.328078756","0.32775352","0.323315803","0.317978806","0.332694266","0.332743858","513-44-0","CC(C)CS","InChI=1S/C4H10S/c1-4(2)3-5/h4-5H,3H2,1-2H3
","CC(C)CS"
"516-06-3","2.544056271","2.137833417","2.252562506","2.435606713","2.526608136","2.614713864","2.671745405","2.648371231","2.68566079","2.710642323","2.61887247","2.597556034","2.481211957","2.452930806","2.380659076","2.339324938","2.297958457","2.216574379","2.151435987","2.108236454","2.064325074","2.018899014","1.952053058","1.914908048","1.878996421","1.840156161","1.795259155","1.744554518","1.718566629","1.688799011","1.653325418","1.622388859","1.597198979","1.578679753","1.550732915","1.521238586","1.501623304","1.484906705","1.466690342","1.450289797","1.430162815","1.411478797","1.395273268","1.380357631","1.360572","1.354301076","1.343691168","1.316732278","1.315787542","1.299788915","1.287090063","1.283873189","1.261127019","1.26510807","1.242821185","1.25573932","1.225014741","1.230329868","1.211473825","1.212767981","1.207305695","1.190028757","1.193353423","1.180112326","1.182049395","1.175452372","1.161108665","1.159415257","1.156867802","1.147756762","1.147680244","1.136893757","1.13220137","1.139645332","1.135260552","1.114878292","1.110382197","1.124669247","1.127807926","1.108402189","1.090184712","1.092148434","1.110220604","1.107311493","1.085932407","1.074353634","1.077066608","1.087513176","1.091578937","1.085410601","1.076603691","1.069526719","1.065942","1.065730135","1.069114316","1.064718562","1.062707923","1.062944902","1.06476497","1.06629552","516-06-3","CC(C)C(N)C(O)=O","InChI=1/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)
","CC(C)C(C(=O)O)N"
"52-90-4","2.944421028","2.272244281","2.488840768","2.381279945","2.463984783","2.601868414","2.669005949","2.727895657","2.744904771","2.782593726","2.788375047","2.7441027","2.794391964","2.759848822","2.776704953","2.733647439","2.745487547","2.713476127","2.702641266","2.689942349","2.666647151","2.641665267","2.624679809","2.60754748","2.586252142","2.565108239","2.547416326","2.526798723","2.511239631","2.4960312","2.472346965","2.458419296","2.440301807","2.421440854","2.400957613","2.387162904","2.369343032","2.347224372","2.333216388","2.321023619","2.308948955","2.293338431","2.283853059","2.266537623","2.249982136","2.236558122","2.225138518","2.208346738","2.197430438","2.186021476","2.172252987","2.157783459","2.150336891","2.139581284","2.127624392","2.116156613","2.104883291","2.098078707","2.078986525","2.078787863","2.062994255","2.053109714","2.045177939","2.037090877","2.02612076","2.021478381","2.011916503","2.002191858","1.996527737","1.985181267","1.975663452","1.968413698","1.9669309","1.952327103","1.947406115","1.941710308","1.930894218","1.928890454","1.922589832","1.910080035","1.910493659","1.902971853","1.894041204","1.883323388","1.881077349","1.87418897","1.865796935","1.864317522","1.85843782","1.852011028","1.847137867","1.844427164","1.839240985","1.834273368","1.828061356","1.822909953","1.818017691","1.815933033","1.807809286","1.805822442","52-90-4","NC(CS)C(O)=O","InChI=1/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)
","C(C(C(=O)O)N)S"
"526-73-8","45.41151559","36.91298129","32.60487843","29.27418017","26.50090525","24.57476121","22.74500482","21.03103328","19.69268125","18.29453128","17.3007558","16.35286709","15.27232855","14.56256405","13.7537293","13.02675362","12.41756315","11.75670016","11.2563728","10.71070969","10.20274125","9.651490358","9.306002464","8.806937587","8.419529711","7.967409373","7.604513698","7.181608662","6.881407598","6.502877607","6.177380088","5.837182377","5.519798036","5.229621051","4.922077098","4.692306833","4.40380773","3.992574249","3.5499588","3.228019346","2.867025959","2.579938397","2.345798839","2.143286169","2.069869439","2.085618773","2.115276458","2.194897431","2.14964805","2.273072072","2.41456509","2.585808258","2.760245632","2.936919658","3.142395717","3.338588092","3.558349609","3.77244449","4.011760872","4.28693499","4.533468064","4.855550122","5.128906113","5.475333755","5.776331096","6.115716768","6.435606261","6.804925658","7.09294585","7.468688514","7.791432724","8.090447438","7.999313704","8.039727085","6.91743893","6.913184652","6.911692878","6.906521516","6.910175186","6.909999576","6.917430681","6.89161274","6.894721262","6.886928176","6.894256393","6.899027848","6.892488403","6.900545725","6.884854738","6.883714505","6.872740023","6.869593615","6.861800198","6.866440884","6.864924133","6.869235585","6.872757713","6.878389743","6.875781654","6.878009431","526-73-8","CC1=CC=CC(C)=C1C","InChI=1S/C9H12/c1-7-5-4-6-8(2)9(7)3/h4-6H,1-3H3
","Cc1cccc(C)c1C"
"52682-05-0","7.340958762","3.817903846","2.925077134","1.931490026","1.344308986","1.453052545","1.45542225","1.330129451","1.02278808","0.835530796","0.887168971","0.960802052","0.912330678","0.737330072","0.624476418","0.697589282","0.737107432","0.707242958","0.640948859","0.572231059","0.553631004","0.633365766","0.609397683","0.59543498","0.491204879","0.493987288","0.465547118","0.578928674","0.510176442","0.526604568","0.462322969","0.419023416","0.511794676","0.468138631","0.486151667","0.504811228","0.411304419","0.390024952","0.442309923","0.429177328","0.413905305","0.457672767","0.491015528","0.436954479","0.376015287","0.351377076","0.419003162","0.447100311","0.422091859","0.393486946","0.384054896","0.412646886","0.424295736","0.398374128","0.373923849","0.371454973","0.381565715","0.405738612","0.418197559","0.416160302","0.382232338","0.367433092","0.353444045","0.342615095","0.352872956","0.388556017","0.402571527","0.413925538","0.417940218","0.394693969","0.364801482","0.343476503","0.33925633","0.338210887","0.344798041","0.351863121","0.365671632","0.378856173","0.382078092","0.383628538","0.381213497","0.379705747","0.371919272","0.36150849","0.360575047","0.353391508","0.351450259","0.352004551","0.344794896","0.347715862","0.350664284","0.353376847","0.35281155","0.355318389","0.358050982","0.36119818","0.366574385","0.368966536","0.37499051","0.376256708","52682-05-0","None","InChI=1S/C6H10N2/c1-6-3-2-4-8(6)5-7/h6H,2-4H2,1H3/t6-/m0/s1","C[C@H]1CCCN1C#N"
"52730-19-5","5.122465871","3.054887085","2.336693888","1.721835979","1.34721855","1.140769937","1.043248038","0.981441116","0.903427529","0.800032869","0.729665254","0.683663642","0.640569055","0.619119483","0.607505442","0.550856503","0.500980268","0.51175368","0.502750508","0.480241067","0.453254503","0.443214023","0.420761307","0.397026353","0.447589399","0.34670871","0.411121889","0.386903315","0.391468168","0.317433595","0.442119334","0.348699817","0.334010378","0.338353777","0.367462499","0.356076763","0.302746874","0.367145654","0.328538845","0.322234786","0.380781859","0.360608139","0.272285378","0.319782144","0.394252331","0.337958782","0.297021663","0.330301093","0.343189916","0.29629973","0.298006562","0.35530087","0.360919711","0.31026504","0.280694734","0.298203253","0.336271893","0.34668149","0.329895828","0.320988143","0.331799682","0.343756334","0.355649039","0.332191533","0.308627073","0.298876951","0.309698913","0.319456226","0.336148824","0.339019483","0.334507689","0.338260575","0.374814157","0.37993603","0.367009362","0.350379815","0.312014537","0.289511588","0.28761023","0.288282161","0.319392018","0.359700333","0.39588803","0.407979167","0.404618617","0.378129716","0.345072506","0.315299503","0.296539616","0.286568783","0.302596796","0.327166928","0.355991144","0.38584331","0.412695871","0.434839222","0.428118209","0.416137824","0.393867584","0.368342475","52730-19-5","None","InChI=1S/C5H8N2/c1-5-2-3-7(5)4-6/h5H,2-3H2,1H3/t5-/m0/s1","C[C@H]1CCN1C#N"
"5275-46-7","8.009865851","4.425053948","3.041106032","2.340643333","1.920704958","1.657624554","1.432477884","1.242278813","1.136371389","1.057655441","0.971692251","0.898136469","0.847586086","0.806739159","0.758169725","0.740616764","0.682618096","0.664001919","0.628243492","0.616377555","0.579255675","0.583869873","0.557202023","0.530393123","0.538446999","0.51293582","0.505854689","0.495568221","0.50561031","0.49414689","0.465095455","0.448678438","0.443156416","0.441375752","0.442031453","0.416329109","0.402945388","0.397676098","0.393657733","0.408198525","0.398376358","0.401213929","0.404591931","0.382420817","0.372307704","0.389309914","0.39168266","0.389365592","0.356377348","0.355667132","0.363422003","0.385957473","0.367621084","0.352142361","0.352952636","0.339652882","0.367123701","0.356141796","0.342589507","0.354138693","0.327600996","0.342161363","0.382690411","0.306588604","0.336435423","0.360631434","0.348078232","0.300803921","0.35173271","0.337741569","0.330068046","0.338620461","0.320515407","0.331464533","0.359363067","0.294786751","0.387511","0.296923336","0.351656258","0.343414101","0.330078474","0.346188233","0.321019475","0.363333335","0.314963302","0.344951391","0.371172643","0.301951064","0.352583774","0.363686368","0.30424228","0.349845748","0.371760433","0.326264762","0.330662825","0.352551067","0.330291206","0.332565478","0.346852768","0.350520658","5275-46-7","CC(C)(N=O)[N+]([O-])=O","InChI=1S/C3H6N2O3/c1-3(2,4-6)5(7)8/h1-2H3
","CC(C)(N=O)N(=O)=O"
"529-19-1","176.8122302","166.7886991","151.7944855","141.094485","135.0642645","130.4702451","126.3110145","123.0121554","120.1707669","117.7275185","115.7149678","113.9586902","112.4689527","111.1867167","109.9186879","108.9718876","107.734324","107.0047727","106.1353406","105.0402229","104.3071784","104.1527899","101.7080663","100.4147855","101.3165371","100.6230461","100.4872549","100.4372663","99.37969236","98.42121127","97.71669228","97.47649738","97.01412807","96.58106459","96.32088867","96.17679165","96.46702131","96.86902651","97.283336","97.74785069","96.40284938","96.88581743","97.40687661","97.95475517","100.4161356","101.0803447","101.7700079","102.5121558","103.29694","103.3055831","102.7629565","102.4993622","102.480948","102.6867793","103.1040115","103.6648088","104.3017404","104.9935567","105.7609487","106.5491225","107.3602807","108.1884316","109.0469832","109.9087523","110.7763869","111.6642324","112.5236467","113.4066127","114.2873903","115.1460181","116.0058499","116.8735221","117.7156618","118.5551177","119.367194","120.1753662","120.9663679","121.7328405","122.4850504","123.2179353","123.936012","124.6242401","125.2959103","125.9509162","126.5789763","127.1842736","127.7634227","128.3367483","128.8680683","129.3815578","129.8783158","130.3445103","130.7915796","131.2176389","131.6277467","132.0242655","132.3813469","132.7400637","133.0657912","133.3795638","529-19-1","CC1=CC=CC=C1C#N","InChI=1S/C8H7N/c1-7-4-2-3-5-8(7)6-9/h2-5H,1H3
","Cc1ccccc1C#N"
"533-37-9","87.94402902","86.66934384","85.31539007","83.04765948","80.97521051","78.97209655","77.10782322","75.4217669","73.96692356","72.62857764","71.53367523","70.59385698","69.73772082","69.0220161","68.41652404","67.89953769","67.51536836","67.1997792","66.99361344","66.88267059","66.84253136","66.87827426","69.53407532","69.58410848","69.72895577","69.95241767","70.23909039","70.21375547","69.66196802","69.10313647","68.51382078","67.88867766","67.2626519","66.61334571","65.94818152","65.25432456","64.5686896","63.87472107","63.17501459","62.48092493","64.75807588","64.05378479","63.35697925","62.69812423","62.04864029","61.44115234","60.87713414","60.37257005","59.93696084","59.5829631","59.34859355","58.66579845","58.87591143","58.47200923","58.0605258","57.6604613","57.39650255","57.53998983","57.82079222","57.86012412","57.97226343","58.17066479","58.19503225","58.31932682","58.4671873","58.55239859","58.5749976","58.56664149","58.62353173","58.70208526","58.7388767","58.77529331","58.84191422","58.9126173","58.93992971","58.9675792","58.9965259","59.02872929","59.05694738","59.08622661","59.12224349","59.14794389","55.92324542","55.94568483","55.95258184","55.96791722","55.9969445","56.04395684","55.61811849","55.61635594","55.60636952","55.60253605","55.62038063","55.63705234","55.3529912","55.35879121","55.35838829","55.35682507","55.34910349","55.34147788","533-37-9","C1CC2=CC=CN=C2C1","InChI=1S/C8H9N/c1-3-7-4-2-6-9-8(7)5-1/h2,4,6H,1,3,5H2
","C1Cc2cccnc2C1"
"533-75-5","1002.053134","976.9305582","954.6547199","932.5917714","909.8022107","888.2094247","869.589203","851.1593803","833.9537798","816.4659248","799.3265075","782.5124412","766.0340389","749.944266","734.2322746","718.9682346","704.1691657","689.857678","675.9847556","662.6206517","649.7394822","637.2844295","625.3401907","393.1494971","383.8371613","374.8864127","366.2647672","358.0921996","350.7560037","342.7379192","335.6171268","328.9203415","322.101468","315.2816994","308.7882938","302.4658866","296.2900298","290.2418599","284.3808134","278.6855142","273.1443463","267.7825772","262.5622464","257.4988662","252.5942821","247.8367743","243.231196","238.7385344","234.3250323","230.0362086","225.875588","221.849621","217.9504115","214.1675265","210.5140349","206.9710085","203.5465804","200.2486871","197.066627","193.9891484","190.8968309","187.9064048","185.0138587","182.224366","179.5399248","176.9559265","174.4711461","172.0968236","169.8156193","167.6445433","165.5773582","163.5888448","161.6079964","159.7142244","157.9280089","156.2383922","154.6625387","153.1871248","151.8203252","150.5679248","149.4229073","148.4115131","147.5241362","146.7685993","146.1456108","145.6333243","157.9015507","156.8677648","155.9005947","154.9894033","154.136998","153.3511359","152.6419942","151.9916625","151.3837327","150.8689506","150.3979947","150.0063667","149.695333","149.5569568","533-75-5","OC1=CC=CC=CC1=O","InChI=1S/C7H6O2/c8-6-4-2-1-3-5-7(6)9/h1-5H,(H,8,9)
","c1ccc(c(=O)cc1)O"
"534-22-5","19.35447765","10.64631616","7.32428756","5.696915981","4.66875176","3.97132634","3.43795267","3.018451642","2.722805724","2.492876136","2.283452073","2.138415565","1.969791635","1.840909285","1.701686981","1.605106234","1.515505394","1.459214679","1.406213172","1.34256714","1.286412146","1.221383751","1.176553329","1.127490644","1.090623949","1.064399551","1.038208811","1.008843021","0.998256236","0.956425205","0.908817351","0.910890173","0.885284952","0.860001052","0.861760512","0.831911156","0.833123822","0.798512827","0.793780718","0.763832033","0.775108993","0.738928537","0.761920032","0.725966404","0.740954916","0.72449534","0.717680139","0.702384875","0.693520785","0.692082376","0.65262255","0.658539833","0.676775025","0.668164622","0.668842585","0.655511303","0.630191916","0.64230992","0.649933281","0.637738137","0.635478511","0.651661709","0.63047735","0.610323338","0.615177052","0.618079233","0.608687472","0.608554926","0.600543372","0.615083311","0.603187707","0.593174533","0.603091487","0.603091086","0.603714244","0.600380609","0.595258705","0.594707489","0.603446877","0.601988496","0.604218145","0.596032612","0.596623995","0.600801843","0.60151305","0.60603422","0.596814322","0.594783307","0.589184659","0.583904795","0.589688237","0.59475957","0.594228115","0.606229596","0.595842981","0.591593566","0.593359696","0.583550508","0.588753101","0.602778543","534-22-5","CC1=CC=CO1","InChI=1S/C5H6O/c1-5-3-2-4-6-5/h2-4H,1H3
","Cc1ccco1"
"536-74-3","53.36928955","51.57370821","46.23783137","43.92504334","40.86930414","38.33729203","35.50710483","33.11125373","30.98445376","29.21977961","28.46035267","26.38829824","24.2387601","24.50818453","23.76299931","23.17946086","22.80776158","22.51470589","22.24764913","22.03387629","21.81927003","21.61141131","21.46377602","21.27024496","21.09293816","20.92544434","20.77474545","20.63280525","20.49224157","20.35531973","20.22277475","20.10655686","19.98419064","19.87866988","19.78113877","19.6748664","19.57531004","19.48351039","19.394538","19.31642345","19.23084459","19.16012474","19.09758962","19.02539417","18.95330352","18.88282859","18.81940512","18.76805147","18.71549899","18.66723337","18.61868892","18.57271547","18.53901395","18.4954655","18.45330823","18.40557561","18.36397202","18.32076304","18.28918979","18.25492881","18.22526363","18.19931937","18.16955218","18.1398296","18.1118899","18.08124657","18.05882233","18.03494487","18.00603451","17.98311426","17.96137539","17.94086895","17.91625128","17.89519841","17.87631187","17.85596202","17.84419304","17.83349965","17.81654574","17.79942821","17.78317722","17.76749886","17.7580337","17.74934344","17.73791049","17.7228184","17.70719285","17.69448268","17.68571005","17.67622238","17.67188965","17.66810133","17.66184474","17.65222984","17.63872546","17.62515849","17.61323782","17.60218273","17.59404579","17.58802378","536-74-3","C#CC1=CC=CC=C1","InChI=1S/C8H6/c1-2-8-6-4-3-5-7-8/h1,3-7H
","C#Cc1ccccc1"
"536-75-4","153.8398048","139.966861","129.3335343","119.3728753","110.6199602","102.6339503","98.13199576","94.29603258","92.18441288","91.22865255","90.2059619","89.18672553","88.29211813","87.52039796","86.87708936","86.3128069","85.84492895","85.52036419","85.27523148","85.12876316","85.14248984","85.24502618","85.42241253","85.76825917","86.18765842","86.77085289","87.51315731","88.33929376","89.49297136","90.3517566","91.14512209","92.01217549","92.92378654","93.84780754","94.84745619","95.84157089","96.86232861","97.86179684","98.88609814","99.90427553","100.878869","101.8153398","102.7242903","103.5680963","104.3328469","104.9790441","101.0206592","96.70707239","92.64828891","88.82594774","85.20549942","81.80643892","78.64628199","75.68077146","72.92874454","70.39806166","68.05161467","65.91644826","63.94881447","62.16720935","60.55214013","59.10800896","57.7969332","56.63274098","55.57557931","54.64080632","53.79196985","53.02270936","52.33794008","51.72682703","51.14555201","50.62806608","50.13775869","49.70613489","49.2872792","48.9028551","48.54712864","48.21799775","47.89623426","47.59829432","47.31468652","47.03971677","46.7936285","46.54751986","46.3178222","46.09054922","45.87947015","45.67018636","45.47159011","45.28256074","45.09359687","44.91999172","44.74515561","44.57690728","44.41184868","44.24968185","44.1001833","43.96747255","43.82015134","43.69355686","536-75-4","CCC1=CC=NC=C1","InChI=1S/C7H9N/c1-2-7-3-5-8-6-4-7/h3-6H,2H2,1H3
","CCc1ccncc1"
"536-78-7","99.50142918","68.08434565","62.74675942","58.20986419","54.17090045","50.4429664","47.20787837","44.2073335","41.54079553","39.13116227","36.90242183","34.91191714","33.0379841","31.35543544","29.83233928","28.38084146","27.10152005","25.90094615","24.86572302","23.90347202","23.01775411","22.2042109","21.45086494","20.74754622","20.12237505","19.53530747","19.03836409","18.53981802","18.10091223","17.6869929","17.3393137","17.00833922","16.67259444","16.3871428","16.13154223","15.89090988","15.67984035","15.4610447","15.28434689","15.11104068","14.94712448","14.80034816","14.66461711","14.55525051","14.41757095","14.3118846","14.21779395","14.1266905","14.04124716","13.96931191","13.88760621","13.83232041","13.76370645","13.71652924","13.66009443","13.60502665","13.56838673","13.50253352","13.50014043","13.42535255","13.39884863","13.38555029","13.33049698","13.32630951","13.27652282","13.26369743","13.25186015","13.20704256","13.20706663","13.18785833","13.15711441","13.14804474","13.15919798","13.1278195","13.1083719","13.10619953","13.1080772","13.08559507","13.0826041","13.07908187","13.06912482","13.05593399","13.04579865","13.05110838","13.05418688","13.04316215","13.02687855","13.01830296","13.0211466","13.03677384","13.03683673","13.02238828","13.00946726","12.99400688","12.99269351","13.00047435","13.0141134","13.01145225","13.00353486","12.99647544","536-78-7","CCC1=CC=CN=C1","InChI=1S/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3
","CCc1cccnc1"
"539-80-0","608.4715907","592.7740425","579.584454","571.7075983","564.8172373","556.4570501","547.0401969","538.3200238","528.0078146","517.4276641","506.7859437","495.9503216","475.0542647","463.0581461","451.4090375","440.0340131","428.9363383","418.1033213","407.4787234","397.0897768","386.9026112","376.9113578","367.1480449","357.5917734","348.2472987","339.1148308","330.190768","321.4707123","312.9741603","304.7025552","296.647886","288.7980956","281.1812418","273.7880415","266.6129302","259.6683312","252.9578258","246.474709","240.2352615","234.2329514","228.4726553","222.9748511","217.7254433","212.744857","208.0452177","203.6306525","199.5179374","195.7083931","192.0393531","188.5323424","185.0289606","181.8337468","178.5048192","175.5918876","172.544265","169.6521631","167.2582401","164.507498","161.8665393","159.8752038","158.4245778","155.500072","153.3173355","152.2306993","151.0152819","149.0874424","146.9520565","145.1486156","143.7532495","142.4412139","141.0701014","139.6009451","138.0669385","136.5307233","135.0472364","133.6282903","132.271237","130.9576804","129.679114","128.4199473","127.1874983","125.9745161","124.7893296","123.6263815","122.493495","121.3839442","120.303592","119.2460029","118.2128782","117.2016401","116.2157988","115.2490667","114.3068546","113.3825464","112.4798354","111.5962198","110.7292024","109.8818828","109.051145","108.2322164","539-80-0","O=C1C=CC=CC=C1","InChI=1S/C7H6O/c8-7-5-3-1-2-4-6-7/h1-6H
","c1cccc(=O)cc1"
"540-80-7","377.3388987","348.0976261","341.8328857","342.260573","344.7458902","310.4575651","303.9510058","303.9743924","298.5399154","296.1990331","292.6721438","294.5979922","299.6487017","306.6675833","312.115581","319.4588573","327.9842025","336.8457891","346.0257003","357.4948685","368.4795462","379.9228854","391.3984795","400.2023957","410.6858185","419.0972737","420.6620746","418.3414532","416.2679458","414.3959019","412.7519226","411.307212","410.0461223","408.9568822","408.0035265","407.2094001","406.5095974","405.9652893","405.4738887","405.1350136","404.8143658","404.6302194","404.4815249","404.3920796","404.422762","404.4282558","404.5646661","404.6805925","404.889572","405.1587052","405.3821478","405.7364758","406.0605542","406.4458019","406.9009335","407.3091648","407.8513441","408.313062","408.8610421","409.4451374","410.0052452","410.7057859","411.0303674","410.7124271","410.5154153","410.1801544","409.9164286","409.7765328","409.5082297","409.2623521","409.1399957","409.0122272","408.8080722","408.715198","408.7420089","408.6115417","408.485062","408.4672933","408.6019381","408.5574303","408.5883813","408.7378499","408.986683","409.0105161","409.1768786","409.4438304","409.7634623","409.6150526","409.5132393","409.5546798","409.7468566","410.0949359","410.6298138","411.3673179","449.3352626","447.9798565","446.6863016","445.4940344","444.3848336","443.3716667","540-80-7","CC(C)(C)ON=O","InChI=1S/C4H9NO2/c1-4(2,3)7-5-6/h1-3H3
","CC(C)(C)ON=O"
"541-47-9","11.69194149","16.36416734","18.56819712","21.07383214","22.48189679","23.89681074","24.21470889","24.32534531","24.14938567","23.63544179","22.91067093","21.97890778","21.04935742","19.89417055","18.7304406","17.56263591","16.46549061","15.44945909","14.53231145","13.77824673","12.88185494","12.27796495","11.96662594","11.52205968","11.17806046","11.20257628","11.54941617","11.44988482","11.46554501","11.5044822","11.5004818","11.50684753","11.50937368","11.51499477","11.52159787","11.52061339","11.52191788","11.52692098","11.52563953","11.52623077","11.52276453","11.52008948","11.51828973","11.51301726","11.51131018","11.5043035","11.50142522","11.49250807","11.48834306","11.47874439","11.47153797","11.46306663","11.45292689","11.44448844","11.43555155","11.42571587","11.4133258","11.40211299","11.39371126","11.37811934","11.11729283","11.09245357","11.06477152","11.03884527","11.01165149","10.98551152","10.96354425","10.93718286","10.91369854","10.89112121","10.86664012","10.84613394","10.82543358","10.80226437","10.78181651","10.76247867","10.74063061","10.72308948","10.70640122","10.6864304","10.66981173","10.65199954","10.63468385","10.61823171","10.6043525","10.58953313","10.57487299","10.55941219","10.5444718","10.53352161","10.51627714","10.50408419","10.49282676","10.4792444","10.46770183","10.45567971","10.44447983","10.43490241","10.42286568","10.41378989","541-47-9","CC(C)=CC(O)=O","InChI=1S/C5H8O2/c1-4(2)3-5(6)7/h3H,1-2H3,(H,6,7)
","CC(=CC(=O)O)C"
"541-58-2","27.11384403","26.15399064","25.02436147","24.08185954","23.2063857","19.67998052","19.02172651","18.34048163","17.72418759","17.09780688","16.55509584","15.98757808","15.42759134","14.90395615","14.3898643","13.93373538","13.47354465","12.99162161","12.56641567","12.18957419","11.73796251","11.38626103","11.01040253","10.6653957","10.32931724","9.991642624","9.688178084","9.358735587","9.079495352","8.783512214","8.503184634","8.252328177","7.935055687","7.76290433","7.528736082","7.341389272","7.154469965","6.870739726","6.679708024","6.505155745","6.276676877","6.17252042","6.044985183","5.775123706","5.60175269","5.542979828","5.421068067","5.216950061","5.049755351","4.958096086","4.872812829","4.761035385","4.620986694","4.477375962","4.36517634","4.278483347","4.197498896","4.098612531","4.009809606","3.926776432","3.835512031","3.75014475","3.662185511","3.589342175","3.514603003","3.443285044","3.371173053","3.310803843","3.250349448","3.18378309","3.121236165","3.051846389","2.980848089","2.913740537","2.879336242","2.847390448","2.816444088","2.768438758","2.716662409","2.660476647","2.599083868","2.555539672","2.519947571","2.496588486","2.466264442","2.445953285","2.413582116","2.384542901","2.33548496","2.283799267","2.243073612","2.21083221","2.181421255","2.151987761","2.123913698","2.09865389","2.076790303","2.058547265","2.042041241","2.024839159","541-58-2","CC1=NC(C)=CS1","InChI=1S/C5H7NS/c1-4-3-7-5(2)6-4/h3H,1-2H3
","Cc1csc(C)n1"
